reaction	activation energy	reaction enthalpy	raw id	rmg_family	reaction_type
[C:1]([C:2]1([C:3]([H:11])([H:12])[H:13])[C:4]([H:14])([H:15])[C:5](=[O:6])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[C:5]=[O:6])[H:14])[O:7][H:15])([H:8])([H:9])[H:10]	82.110183845492	21.3819229466871	7809	Intra_RH_Add_Endocyclic	1
[C:1](#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:7]>>[C:1](#[C:2][C@@:3]([C:4](=[C:5]([H:11])[H:12])[H:10])([O:6][H:9])[H:8])[H:7]	91.2228433779078	-4.4749330771154	1699	Intra_RH_Add_Endocyclic	1
[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7]>>[O:1]([N:2]=[C:3]=[C:6]([C:5]([C:4]([H:8])([H:9])[H:12])([H:10])[H:11])[H:13])[H:7]	92.4022197230946	11.9137174409285	3629	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[C:5]([H:10])[N:6]1[H:11]>>[O:1]=[C:2]=[C:3](/[C:4](=[C:5](\[N:6]([H:8])[H:11])[H:10])[H:9])[H:7]	69.52830917279121	29.9487813241315	6231	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]3([H:10])[O:4][C@@:5]2([H:11])[C@:6]13[H:12]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])=[C:6]1[C@@:5]2([O:4][H:12])[H:11]	87.0960991734519	78.2056128181131	615	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C@:5]1([H:14])[O:6]2)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C@@:3]([O:6][H:13])([H:11])[C:4]([H:12])=[C:5]1[H:14])([H:7])([H:8])[H:9]	69.4923487316626	-28.1675710951802	1392	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][H:14])([C:6]1([C:7]([H:15])([H:16])[H:17])[C:4]([H:12])=[C:5]1[H:13])[H:11])([H:8])([H:9])[H:10]	71.1035451702177	14.1357571396819	10884	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7]>>[O:1](/[C:2](=[C:6](/[C@@:4]1([H:11])[C:3]([H:9])([H:10])[N:5]1[H:12])[H:13])[H:8])[H:7]	84.76822568559541	-4.34797755171017	455	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]1=[O:6])[H:7]>>[O:1](/[C:2](=[C:3](/[C:4]([C:5](=[O:6])[H:9])([H:11])[H:12])[H:10])[H:8])[H:7]	101.303839648976	1.97677858558576	3864	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11]>>[O:1]=[C:2]=[C:6]([C@@:4]1([H:9])[C:3]([H:7])([H:8])[N:5]1[H:10])[H:11]	89.1788207789396	0.0729007372888699	3653	Intra_RH_Add_Endocyclic	1
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15]>>[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:13])=[C:6]([H:14])[C@@:7]12[H:15])([H:8])([H:9])[H:12]	106.853364867464	-10.3929484634039	8443	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:5]([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])([H:17])[C@:5]2([H:15])[C@@:6]1([H:16])[O:7]2)([H:8])([H:9])[H:10]	67.8826995296512	5.3835014242416905	7811	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C:6]1([H:17])[H:18])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:6]([C:5]([C:4]([C:3]([H:7])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])([H:17])[H:18])[H:10])([H:8])[H:9]	106.071109356807	17.7291784404365	4840	Intra_RH_Add_Endocyclic	1
[C:1]1([H:6])([H:7])[C:2]([H:8])([H:9])[O:3][C:4]([H:10])([H:11])[O:5]1>>[C:1](=[C:2]([O:3][C:4]([O:5][H:9])([H:10])[H:11])[H:8])([H:6])[H:7]	79.24353348006609	4.37432811332136	5114	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]1[H:17])[H:8]>>[O:1](/[C:2](=[C:7](\[C:6]([C:5]([C:4](=[C:3]([H:10])[H:11])[H:12])([H:14])[H:15])([H:13])[H:16])[H:17])[H:9])[H:8]	93.114937467314	19.3760208795659	8410	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])=[C:4]([C:5]([O:6][H:13])([H:15])[H:16])[H:14])([H:7])([H:8])[H:9]	92.3691376578272	-1.99174675646633	5164	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]1([H:15])[O:7]2)[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])=[C:5]([H:13])[C@:6]1([O:7][H:14])[H:15])[H:8]	58.7466292267231	-16.790219885044802	11894	Intra_RH_Add_Endocyclic	1
[O:1]1[C@@:2]2([H:8])[C@:3]3([H:9])[C:4]([H:10])=[C:5]([H:11])[C@@:6]2([H:12])[C@:7]13[H:13]>>[O:1]([C@:7]1([H:13])[C:3]2=[C:2]([H:8])[C@@:6]1([H:12])[C:5]([H:11])=[C:4]2[H:10])[H:9]	78.2455759403522	76.371724666638	10745	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C:3]([C:4]([O:5][H:11])([H:14])[H:15])([H:12])[H:13])=[C:6](/[C:7]([H:17])([H:18])[H:19])[H:16])([H:8])([H:9])[H:10]	82.98706089192491	8.41482418540658	6724	Intra_RH_Add_Endocyclic	1
[N:1](=[C:2]1/[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[O:7]1)\[H:8]>>[N:1](=[C:2](/[C:3]([C:4]([C:5](=[C:6]([H:15])[H:16])[H:14])([H:11])[H:12])([H:9])[H:10])[O:7][H:13])\[H:8]	73.4657352399523	9.74929138410515	8322	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([O:7][C:6]([C:5](=[C:4]([H:14])[H:15])[H:16])([H:18])[H:19])([H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10]	111.847873591249	20.4939295680626	10909	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1]1([H:7])=[C:2]([H:9])[C:3]([H:10])=[C:4]([H:11])[N:5]([H:12])[C:6]1([H:8])[H:13]	56.8642270177828	-13.1864448560401	2265	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]([C:6](=[C:5]([H:12])[H:13])[H:14])([H:11])[O:4]1	108.159921381656	-4.12977037500515	3585	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7]>>[O:1]([C:2]([C:3]([O:4][H:8])([H:9])[H:10])=[C:5]=[O:6])[H:7]	78.73260054095209	25.738557039409105	2362	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14]>>[C:1](=[C:2]([H:9])[H:10])([C:6]([O:5][C:4]([O:3][H:7])([H:11])[H:12])([H:13])[H:14])[H:8]	80.7118630094474	13.5273946867302	2044	Intra_RH_Add_Endocyclic	1
[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7]>>[O:1]([C:4]([C:5]([C:6]([C:2](=[C:3]([H:9])[H:10])[H:8])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:7]	110.125787232691	18.4444521486932	38	Intra_RH_Add_Endocyclic	1
[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7]>>[O:1]([C:4]([C:5]([O:6][C:3](=[C:2]([H:8])[H:9])[H:10])([H:13])[H:14])([H:11])[H:12])[H:7]	100.179320364982	0.637306884042793	4977	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[N:3]([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[O:6][C@@:7]12[H:12]>>[O:1]=[C:2]1[N:3]([H:8])[C:4]([H:10])=[C:5]([H:11])[C@:7]1([O:6][H:9])[H:12]	68.746081139729	-8.632818717827691	7077	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@@:4]2([O:5][H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@@:7]1([C:4]([O:5][H:12])=[C:6]([H:13])[H:14])[H:15])[H:8]	71.71508790441979	-7.696394314185428	9596	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C@:4]1([H:12])[O:5][C:6]2([H:13])[H:14]>>[C:1]([C@@:2]1([H:9])[C:3]([H:11])=[C:4]([H:12])[O:5][C:6]1([H:13])[H:14])([H:7])([H:8])[H:10]	109.73170906600402	-16.0980624374527	4230	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14]>>[C:1]1([H:7])([H:8])[C:2]([H:10])=[C:3]([H:11])[O:4][C:5]([H:9])([H:12])[C:6]1([H:13])[H:14]	105.26690748298	-4.46351955868289	1857	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15]>>[O:1]=[C:2]([C@@:7]1([H:15])[C@:5]([C:4](=[C:3]([H:8])[H:9])[H:11])([H:12])[C:6]1([H:13])[H:14])[H:10]	99.6935097288474	24.7699193646938	10623	Intra_RH_Add_Endocyclic	1
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:13])([H:14])[C@:5]1([C:6]([O:7][H:12])([H:16])[H:17])[H:15])([H:8])([H:9])[H:10]	58.231364288059	-2.67999409749091	7031	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[O:5][C:6]1([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:10])([H:13])[H:14])([H:11])[H:12])=[C:6]([H:15])[H:16])([H:7])([H:8])[H:9]	83.6912322589818	8.12286939573065	3245	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3](=[C:4]([H:14])[H:15])[H:13])([C@@:6]([O:5][H:12])([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]	83.7386503732784	11.1128279564494	6738	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:5]([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:3]([C:4](=[C:5](\[C:6]([O:7][H:12])([H:16])[H:17])[H:15])/[H:14])\[H:13])[H:11])([H:8])([H:9])[H:10]	71.76926876963971	16.7401350616404	9037	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([O:3][H:11])=[C:4](\[C:5]([C:6]([C:7]([H:13])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])[H:12])([H:8])([H:9])[H:10]	104.77005979735	11.1101015157179	8668	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[O:2][C@@:3]2([H:9])[C:4]([H:10])([H:11])[O:5][C@@:6]12[H:12]>>[C:1]1([H:7])([H:8])[O:2][C:3]([H:9])=[C:6]([H:12])[O:5][C:4]1([H:10])[H:11]	122.474728044394	-25.290425755735303	1667	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])[H:7]>>[O:1]([C:2]1=[C:6]([H:14])[C:5]([H:12])([H:13])[C:4]([H:8])([H:11])[C:3]1([H:9])[H:10])[H:7]	89.4421197251356	-29.061795343320107	657	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][C:4](=[C:5]([H:13])[H:14])[H:11])([O:6][H:12])[H:10])([H:7])([H:8])[H:9]	80.211177829947	5.583697690758999	5610	Intra_RH_Add_Endocyclic	1
[C:1]1([H:6])([H:7])[C@@:2]2([H:8])[C:3]([H:9])([H:10])[O:4][C@@:5]12[H:11]>>[C:1]1([H:6])=[C:5]([H:11])[O:4][C:3]([H:9])([H:10])[C:2]1([H:7])[H:8]	62.5338275281055	-30.9532218377728	2416	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C@@:6]12[H:12]>>[O:1]=[C:2]([C:3]([C:4]1([H:9])[C:5]([H:10])=[C:6]1[H:12])([H:7])[H:8])[H:11]	92.5834817869342	30.845054494429693	4672	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4]/[C:5]1=[N:6]\[H:11])[H:7]>>[O:1]([C:2]([C:3]([O:4][H:8])([H:9])[H:10])=[C:5]=[N:6][H:11])[H:7]	85.98921645662729	20.141911996346103	1679	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])=[C:6]1[C:5]([O:4][H:14])([H:12])[H:13]	113.246804756012	-5.98473068952115	3594	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])([H:15])/[C:5]1=[N:6]\[O:7][H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4](=[C:5]=[N:6][O:7][H:16])[H:14])([H:12])[H:13])([H:11])[H:15])([H:8])([H:9])[H:10]	86.5140005212797	14.6460562802863	6817	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[O:5]1)([H:6])([H:7])[H:8]>>[C:1](/[C:2](=[C:3](/[C:4]([O:5][H:11])([H:12])[H:13])[H:10])[H:9])([H:6])([H:7])[H:8]	87.74300799907591	-5.11168948350399	3221	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[O:6]1)([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[C@@:4]([C:5]([H:14])([H:15])[H:16])([O:6][H:12])[H:13])[H:11])[H:10])([H:7])([H:8])[H:9]	86.647940160515	-3.31108053009248	494	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:6])([H:7])[C:4]([H:8])([H:9])[O:5]1>>[O:1]=[C:2]=[C:3]([C:4]([O:5][H:6])([H:8])[H:9])[H:7]	81.58778069792	17.9412855819554	4559	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:6])([H:7])[C:4]([H:8])([H:9])[N:5]1[H:10]>>[O:1]=[C:2]=[C:3]([C:4]([N:5]([H:6])[H:10])([H:8])[H:9])[H:7]	80.96620620250741	18.4360958851551	2470	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4](=[C:5]=[O:6])[H:13])([H:11])[H:12])([H:10])[H:14])([H:7])([H:8])[H:9]	80.31088404060091	3.76768319948554	5729	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]12[H:14]>>[C:1]1([H:8])=[C:6]([H:14])[C:2]1([C:3]([C:4]([O:5][H:7])([H:12])[H:13])([H:10])[H:11])[H:9]	77.0270073029803	33.4951895104152	575	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]([O:3][H:12])([C@@:4]1([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5](=[C:6]([H:16])[H:17])[H:14])([O:7][H:15])[H:13])[H:11])([H:8])([H:9])[H:10]	86.73084878217729	-5.57966362408978	7049	Intra_RH_Add_Endocyclic	1
[N:1](=[C:2]1/[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[O:7]1)\[H:8]>>[N:1](=[C:2]=[C:3]([C:4]([C:5]([C:6]([O:7][H:10])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:9])[H:8]	78.7342976703519	30.1141207745693	8329	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:5]([H:12])([H:14])[H:15])[C:3]([H:11])=[C:4]([H:13])[O:6][C:7]1([H:16])[H:17])([H:8])([H:9])[H:10]	110.280026561179	-13.531044830546598	10383	Intra_RH_Add_Endocyclic	1
[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C@@:4]3([H:11])[O:5][C@:6]1([H:12])[C@@:7]23[H:13]>>[C:1]1([H:8])([H:9])[O:2][C:3]([H:10])([H:13])[C:7]2=[C:4]([H:11])[O:5][C@@:6]12[H:12]	63.50324178544791	5.501516075002612	9834	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]([C@@:3]1([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13])[H:8]>>[O:1]=[C:2]([C@@:3]([O:4][H:12])([C:7]1([H:13])[C:5]([H:10])=[C:6]1[H:11])[H:9])[H:8]	68.60164287849011	9.87974756122071	8765	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[O:4][C@:5]([C:6]([H:15])([H:16])[H:17])([H:14])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([O:4][H:18])([H:12])[H:13])(/[C:7](=[C:5](/[C:6]([H:15])([H:16])[H:17])[H:14])[H:19])[H:11])([H:8])([H:9])[H:10]	80.1716582244278	10.655279694851	11019	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12]>>[O:1]=[C:2]([C:3](=[C:4]([H:9])[H:10])[H:7])[C:6]([O:5][H:8])([H:11])[H:12]	70.7403293888499	12.6883408908791	4932	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:7])([H:8])[H:9]	65.41700627304	-25.45596572966781	2892	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C@@:6]12[H:12]>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]1[H:12]	69.7918822397182	-27.7895021732097	4677	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:7]1([H:17])[C:3]([H:12])=[C:4]([H:14])[C:5]([H:15])=[C:6]1[H:16])([H:9])[H:11])([H:8])([H:10])[H:13]	96.82163073001593	-7.137539290938388	11925	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[C:6]1([H:15])[H:16]>>[C:1]([C:2]([C:3]([O:4][H:16])([H:11])[H:12])([H:9])[H:10])([C:6](=[C:5]([H:13])[H:14])[H:15])([H:7])[H:8]	79.2986726696072	12.9307457371033	1884	Intra_RH_Add_Endocyclic	1
[C:1]([N:2]1[C@@:3]2([H:11])[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])=[C:4]([H:12])[C@@:7]2([H:16])[C:5]([H:13])([H:14])[C@@:6]12[H:15])([H:8])([H:9])[H:10]	79.9325255242396	-33.2072570555091	9354	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[O:3][C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:13])([C:6]1([H:14])[C:4]([H:11])=[C:5]1[H:12])[H:10])([H:7])([H:8])[H:9]	71.4735762937193	12.8431348584896	3754	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12]>>[O:1]=[C:2]([C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:10])([H:11])[H:12])[H:9]	79.0492227970452	20.5910768723322	4921	Intra_RH_Add_Endocyclic	1
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]2[H:17]	66.2255473364469	-26.7126041742226	9556	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@@:4]3([H:13])[O:5][C@:6]1([H:14])[C@@:7]23[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])=[C:4]([H:13])[C@@:7]1([H:15])[C@:6]2([O:5][H:12])[H:14])([H:8])([H:9])[H:10]	101.676353925583	-0.658565750088146	11391	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15]>>[O:1]=[C:2]([C:3]([C:4](=[C:5]([H:12])[H:13])[H:10])([H:8])[H:9])[C:7](=[C:6]([H:11])[H:14])[H:15]	126.877994341814	25.414410495174	8782	Intra_RH_Add_Endocyclic	1
[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1>>[C:1]1([H:8])([H:9])[N:2]([H:10])[C@@:3]12[C@@:4]([O:7][H:13])([H:11])[C:5]([H:12])=[C:6]2[H:14]	68.204490480891	-32.1289066992531	6651	Intra_RH_Add_Endocyclic	1
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])([H:17])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:5]([C:6]([O:7][H:15])([H:16])[H:17])[C:4]([H:13])([H:14])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10]	112.329752537243	-4.07539616934715	7029	Intra_RH_Add_Endocyclic	1
[O:1](/[N:2]=[C:3]1/[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C@:6]1([O:7][H:14])[H:13])[H:8]>>[O:1](/[N:2]=[C:3](/[C:4](/[C:5](=[C:6](/[O:7][H:14])[H:13])[H:11])([H:9])[H:10])[H:12])[H:8]	100.201099048165	-1.86573999060073	10666	Intra_RH_Add_Endocyclic	1
